ID,Host Name,Individual Sandwiches,Collection Date,Group Collections,Submitted At
1657,"Groups - Main",0,"2022-07-27","[{"groupName":"Unnamed Groups","sandwichCount":525}]","6/8/2025, 1:04:38 PM"
1637,"Alpharetta",528,"2022-07-20","[]","6/8/2025, 1:04:37 PM"
2888,"Peachtree Corners",272,"2022-07-20","[]","6/14/2025, 12:28:13 AM"
1638,"Buckhead",423,"2022-07-20","[]","6/8/2025, 1:04:37 PM"
1646,"Lenox/Brookhaven",70,"2022-07-20","[]","6/8/2025, 1:04:38 PM"
1644,"Snellville",172,"2022-07-20","[]","6/8/2025, 1:04:37 PM"
1639,"Dunwoody/PTC",2046,"2022-07-20","[]","6/8/2025, 1:04:37 PM"
1643,"Intown/Druid Hills",268,"2022-07-20","[]","6/8/2025, 1:04:37 PM"
1647,"Groups - Main",0,"2022-07-20","[{"groupName":"Unnamed Groups","sandwichCount":1740}]","6/8/2025, 1:04:38 PM"
1642,"Sandy Springs",104,"2022-07-20","[]","6/8/2025, 1:04:37 PM"
1640,"East Cobb/Roswell",2533,"2022-07-20","[]","6/8/2025, 1:04:37 PM"
1641,"East Cobb/Roswell",272,"2022-07-20","[]","6/8/2025, 1:04:37 PM"
1631,"East Cobb/Roswell",2168,"2022-07-13","[]","6/8/2025, 1:04:36 PM"
1628,"Alpharetta",2688,"2022-07-13","[]","6/8/2025, 1:04:36 PM"
1633,"East Cobb/Roswell",370,"2022-07-13","[]","6/8/2025, 1:04:37 PM"
1634,"Sandy Springs",67,"2022-07-13","[]","6/8/2025, 1:04:37 PM"
1630,"Dunwoody/PTC",1645,"2022-07-13","[]","6/8/2025, 1:04:36 PM"
1632,"Decatur",66,"2022-07-13","[]","6/8/2025, 1:04:36 PM"
1635,"Snellville",99,"2022-07-13","[]","6/8/2025, 1:04:37 PM"
1636,"Lenox/Brookhaven",106,"2022-07-13","[]","6/8/2025, 1:04:37 PM"
1629,"Buckhead",176,"2022-07-13","[]","6/8/2025, 1:04:36 PM"
2887,"Peachtree Corners",370,"2022-07-13","[]","6/14/2025, 12:28:12 AM"
1620,"Buckhead",107,"2022-07-06","[]","6/8/2025, 1:04:36 PM"
1619,"Alpharetta",1144,"2022-07-06","[]","6/8/2025, 1:04:35 PM"
1622,"East Cobb/Roswell",2167,"2022-07-06","[]","6/8/2025, 1:04:36 PM"
1627,"Snellville",187,"2022-07-06","[]","6/8/2025, 1:04:36 PM"
1623,"Decatur",107,"2022-07-06","[]","6/8/2025, 1:04:36 PM"
2886,"Peachtree Corners",341,"2022-07-06","[]","6/14/2025, 12:28:12 AM"
1625,"Sandy Springs",170,"2022-07-06","[]","6/8/2025, 1:04:36 PM"
1626,"Intown/Druid Hills",210,"2022-07-06","[]","6/8/2025, 1:04:36 PM"
1624,"East Cobb/Roswell",341,"2022-07-06","[]","6/8/2025, 1:04:36 PM"
1621,"Dunwoody/PTC",1067,"2022-07-06","[]","6/8/2025, 1:04:36 PM"
2885,"Peachtree Corners",591,"2022-06-29","[]","6/14/2025, 12:28:12 AM"
1612,"East Cobb/Roswell",591,"2022-06-29","[]","6/8/2025, 1:04:35 PM"
1610,"East Cobb/Roswell",3182,"2022-06-29","[]","6/8/2025, 1:04:35 PM"
1613,"Sandy Springs",80,"2022-06-29","[]","6/8/2025, 1:04:35 PM"
1618,"Groups - Main",0,"2022-06-29","[{"groupName":"Unnamed Groups","sandwichCount":151}]","6/8/2025, 1:04:35 PM"
1614,"Intown/Druid Hills",185,"2022-06-29","[]","6/8/2025, 1:04:35 PM"
1609,"Dunwoody/PTC",1837,"2022-06-29","[]","6/8/2025, 1:04:35 PM"
1611,"Decatur",54,"2022-06-29","[]","6/8/2025, 1:04:35 PM"
1615,"Snellville",82,"2022-06-29","[]","6/8/2025, 1:04:35 PM"
1617,"Lenox/Brookhaven",197,"2022-06-29","[]","6/8/2025, 1:04:35 PM"
1608,"Alpharetta",2340,"2022-06-29","[]","6/8/2025, 1:04:35 PM"
1598,"Dunwoody/PTC",3174,"2022-06-22","[]","6/8/2025, 1:04:34 PM"
1607,"Groups - Main",0,"2022-06-22","[{"groupName":"Unnamed Groups","sandwichCount":1750}]","6/8/2025, 1:04:34 PM"
1602,"Sandy Springs",44,"2022-06-22","[]","6/8/2025, 1:04:34 PM"
1604,"Snellville",104,"2022-06-22","[]","6/8/2025, 1:04:34 PM"
1603,"Intown/Druid Hills",235,"2022-06-22","[]","6/8/2025, 1:04:34 PM"
1601,"East Cobb/Roswell",703,"2022-06-22","[]","6/8/2025, 1:04:34 PM"
2884,"Peachtree Corners",703,"2022-06-22","[]","6/14/2025, 12:28:12 AM"
1599,"East Cobb/Roswell",2897,"2022-06-22","[]","6/8/2025, 1:04:34 PM"
1596,"Alpharetta",1147,"2022-06-22","[]","6/8/2025, 1:04:34 PM"
1606,"Lenox/Brookhaven",20,"2022-06-22","[]","6/8/2025, 1:04:34 PM"
1600,"Decatur",114,"2022-06-22","[]","6/8/2025, 1:04:34 PM"
1597,"Buckhead",278,"2022-06-22","[]","6/8/2025, 1:04:34 PM"
1589,"Dunwoody/PTC",2032,"2022-06-15","[]","6/8/2025, 1:04:33 PM"
1587,"Alpharetta",1232,"2022-06-15","[]","6/8/2025, 1:04:33 PM"
1588,"Buckhead",1170,"2022-06-15","[]","6/8/2025, 1:04:33 PM"
1592,"Intown/Druid Hills",93,"2022-06-15","[]","6/8/2025, 1:04:33 PM"
1590,"East Cobb/Roswell",2841,"2022-06-15","[]","6/8/2025, 1:04:33 PM"
2883,"Peachtree Corners",557,"2022-06-15","[]","6/14/2025, 12:28:12 AM"
1595,"Groups - Main",0,"2022-06-15","[{"groupName":"Unnamed Groups","sandwichCount":450}]","6/8/2025, 1:04:34 PM"
1593,"Snellville",160,"2022-06-15","[]","6/8/2025, 1:04:33 PM"
1591,"East Cobb/Roswell",557,"2022-06-15","[]","6/8/2025, 1:04:33 PM"
1579,"Decatur",120,"2022-06-08","[]","6/8/2025, 1:04:32 PM"
1578,"East Cobb/Roswell",2163,"2022-06-08","[]","6/8/2025, 1:04:32 PM"
1577,"Dunwoody/PTC",2404,"2022-06-08","[]","6/8/2025, 1:04:32 PM"
1585,"Lenox/Brookhaven",19,"2022-06-08","[]","6/8/2025, 1:04:33 PM"
1582,"Intown/Druid Hills",270,"2022-06-08","[]","6/8/2025, 1:04:33 PM"
2882,"Peachtree Corners",453,"2022-06-08","[]","6/14/2025, 12:28:12 AM"
1576,"Buckhead",70,"2022-06-08","[]","6/8/2025, 1:04:32 PM"
1583,"Snellville",170,"2022-06-08","[]","6/8/2025, 1:04:33 PM"
1581,"Sandy Springs",20,"2022-06-08","[]","6/8/2025, 1:04:33 PM"
1586,"Groups - Main",0,"2022-06-08","[{"groupName":"Unnamed Groups","sandwichCount":1809}]","6/8/2025, 1:04:33 PM"
1575,"Alpharetta",1471,"2022-06-08","[]","6/8/2025, 1:04:32 PM"
1580,"East Cobb/Roswell",453,"2022-06-08","[]","6/8/2025, 1:04:32 PM"
1571,"East Cobb/Roswell",1695,"2022-06-01","[]","6/8/2025, 1:04:32 PM"
1574,"Snellville",128,"2022-06-01","[]","6/8/2025, 1:04:32 PM"
1569,"Buckhead",434,"2022-06-01","[]","6/8/2025, 1:04:32 PM"
2881,"Peachtree Corners",433,"2022-06-01","[]","6/14/2025, 12:28:12 AM"
1573,"Intown/Druid Hills",76,"2022-06-01","[]","6/8/2025, 1:04:32 PM"
1572,"East Cobb/Roswell",433,"2022-06-01","[]","6/8/2025, 1:04:32 PM"
1570,"Dunwoody/PTC",1855,"2022-06-01","[]","6/8/2025, 1:04:32 PM"
1568,"Alpharetta",634,"2022-06-01","[]","6/8/2025, 1:04:31 PM"
1549,"East Cobb/Roswell",165,"2022-05-18","[]","6/8/2025, 1:04:30 PM"
1551,"Intown/Druid Hills",118,"2022-05-18","[]","6/8/2025, 1:04:30 PM"
1554,"Lenox/Brookhaven",208,"2022-05-18","[]","6/8/2025, 1:04:30 PM"
1550,"Sandy Springs",256,"2022-05-18","[]","6/8/2025, 1:04:30 PM"
2879,"Peachtree Corners",165,"2022-05-18","[]","6/14/2025, 12:28:12 AM"
1547,"East Cobb/Roswell",1842,"2022-05-18","[]","6/8/2025, 1:04:30 PM"
1544,"Alpharetta",1457,"2022-05-18","[]","6/8/2025, 1:04:30 PM"
1548,"Decatur",77,"2022-05-18","[]","6/8/2025, 1:04:30 PM"
1555,"Groups - Main",0,"2022-05-18","[{"groupName":"Unnamed Groups","sandwichCount":450}]","6/8/2025, 1:04:30 PM"
1545,"Buckhead",500,"2022-05-18","[]","6/8/2025, 1:04:30 PM"
1546,"Dunwoody/PTC",2532,"2022-05-18","[]","6/8/2025, 1:04:30 PM"
1552,"Snellville",121,"2022-05-18","[]","6/8/2025, 1:04:30 PM"
1556,"Alpharetta",1457,"2022-05-15","[]","6/8/2025, 1:04:31 PM"
1559,"East Cobb/Roswell",1747,"2022-05-15","[]","6/8/2025, 1:04:31 PM"
1561,"East Cobb/Roswell",187,"2022-05-15","[]","6/8/2025, 1:04:31 PM"
1558,"Dunwoody/PTC",2415,"2022-05-15","[]","6/8/2025, 1:04:31 PM"
1560,"Decatur",112,"2022-05-15","[]","6/8/2025, 1:04:31 PM"
1562,"Sandy Springs",136,"2022-05-15","[]","6/8/2025, 1:04:31 PM"
1567,"Groups - Main",0,"2022-05-15","[{"groupName":"Unnamed Groups","sandwichCount":800}]","6/8/2025, 1:04:31 PM"
1563,"Intown/Druid Hills",86,"2022-05-15","[]","6/8/2025, 1:04:31 PM"
1557,"Buckhead",403,"2022-05-15","[]","6/8/2025, 1:04:31 PM"
2880,"Peachtree Corners",187,"2022-05-15","[]","6/14/2025, 12:28:12 AM"
1564,"Snellville",110,"2022-05-15","[]","6/8/2025, 1:04:31 PM"
1566,"Lenox/Brookhaven",155,"2022-05-15","[]","6/8/2025, 1:04:31 PM"
1542,"Intown/Druid Hills",86,"2022-05-11","[]","6/8/2025, 1:04:29 PM"
1536,"Buckhead",541,"2022-05-11","[]","6/8/2025, 1:04:29 PM"
1540,"East Cobb/Roswell",699,"2022-05-11","[]","6/8/2025, 1:04:29 PM"
1537,"Dunwoody/PTC",3729,"2022-05-11","[]","6/8/2025, 1:04:29 PM"
1538,"East Cobb/Roswell",1999,"2022-05-11","[]","6/8/2025, 1:04:29 PM"
2878,"Peachtree Corners",699,"2022-05-11","[]","6/14/2025, 12:28:12 AM"
1543,"Snellville",115,"2022-05-11","[]","6/8/2025, 1:04:29 PM"
1541,"Sandy Springs",569,"2022-05-11","[]","6/8/2025, 1:04:29 PM"
1535,"Alpharetta",1574,"2022-05-11","[]","6/8/2025, 1:04:29 PM"
1539,"Decatur",154,"2022-05-11","[]","6/8/2025, 1:04:29 PM"
2877,"Peachtree Corners",388,"2022-05-04","[]","6/14/2025, 12:28:12 AM"
2876,"Peachtree Corners",503,"2022-04-27","[]","6/14/2025, 12:28:12 AM"
2875,"Peachtree Corners",829,"2022-04-20","[]","6/14/2025, 12:28:12 AM"
2874,"Peachtree Corners",211,"2022-04-13","[]","6/14/2025, 12:28:12 AM"
2873,"Peachtree Corners",496,"2022-04-06","[]","6/14/2025, 12:28:12 AM"
2872,"Peachtree Corners",432,"2022-03-30","[]","6/14/2025, 12:28:12 AM"
2871,"Peachtree Corners",432,"2022-03-23","[]","6/14/2025, 12:28:12 AM"
2870,"Peachtree Corners",230,"2022-03-16","[]","6/14/2025, 12:28:12 AM"
2869,"Peachtree Corners",773,"2022-03-09","[]","6/14/2025, 12:28:12 AM"
2868,"Peachtree Corners",249,"2022-03-02","[]","6/14/2025, 12:28:12 AM"
2867,"Peachtree Corners",551,"2022-02-23","[]","6/14/2025, 12:28:12 AM"
2966,"OG Sandwich Project",5418,"2022-02-17","[]","6/14/2025, 9:58:29 AM"
2866,"Peachtree Corners",462,"2022-02-16","[]","6/14/2025, 12:28:12 AM"
1529,"East Cobb/Roswell",388,"2022-02-15","[]","6/8/2025, 1:04:28 PM"
1532,"Snellville",140,"2022-02-15","[]","6/8/2025, 1:04:29 PM"
1531,"Intown/Druid Hills",62,"2022-02-15","[]","6/8/2025, 1:04:29 PM"
1534,"Groups - Main",0,"2022-02-15","[{"groupName":"Unnamed Groups","sandwichCount":190}]","6/8/2025, 1:04:29 PM"
1527,"East Cobb/Roswell",1570,"2022-02-15","[]","6/8/2025, 1:04:28 PM"
1524,"Alpharetta",1030,"2022-02-15","[]","6/8/2025, 1:04:28 PM"
1528,"Decatur",195,"2022-02-15","[]","6/8/2025, 1:04:28 PM"
1526,"Dunwoody/PTC",2707,"2022-02-15","[]","6/8/2025, 1:04:28 PM"
1530,"Sandy Springs",480,"2022-02-15","[]","6/8/2025, 1:04:28 PM"
1525,"Buckhead",515,"2022-02-15","[]","6/8/2025, 1:04:28 PM"
1518,"East Cobb/Roswell",503,"2022-02-14","[]","6/8/2025, 1:04:28 PM"
1520,"Intown/Druid Hills",380,"2022-02-14","[]","6/8/2025, 1:04:28 PM"
1515,"Dunwoody/PTC",3034,"2022-02-14","[]","6/8/2025, 1:04:27 PM"
1517,"Decatur",85,"2022-02-14","[]","6/8/2025, 1:04:27 PM"
1521,"Snellville",116,"2022-02-14","[]","6/8/2025, 1:04:28 PM"
1514,"Buckhead",243,"2022-02-14","[]","6/8/2025, 1:04:27 PM"
1513,"Alpharetta",1379,"2022-02-14","[]","6/8/2025, 1:04:27 PM"
1523,"Groups - Main",0,"2022-02-14","[{"groupName":"Unnamed Groups","sandwichCount":575}]","6/8/2025, 1:04:28 PM"
1516,"East Cobb/Roswell",2817,"2022-02-14","[]","6/8/2025, 1:04:27 PM"
1519,"Sandy Springs",503,"2022-02-14","[]","6/8/2025, 1:04:28 PM"
1508,"Sandy Springs",352,"2022-02-13","[]","6/8/2025, 1:04:27 PM"
1506,"East Cobb/Roswell",2760,"2022-02-13","[]","6/8/2025, 1:04:27 PM"
1510,"Snellville",128,"2022-02-13","[]","6/8/2025, 1:04:27 PM"
1503,"Alpharetta",2165,"2022-02-13","[]","6/8/2025, 1:04:26 PM"
1507,"East Cobb/Roswell",829,"2022-02-13","[]","6/8/2025, 1:04:27 PM"
1509,"Intown/Druid Hills",247,"2022-02-13","[]","6/8/2025, 1:04:27 PM"
1504,"Buckhead",817,"2022-02-13","[]","6/8/2025, 1:04:26 PM"
1505,"Dunwoody/PTC",3490,"2022-02-13","[]","6/8/2025, 1:04:26 PM"
1512,"Groups - Main",0,"2022-02-13","[{"groupName":"Unnamed Groups","sandwichCount":1005}]","6/8/2025, 1:04:27 PM"
1496,"East Cobb/Roswell",211,"2022-02-12","[]","6/8/2025, 1:04:26 PM"
1491,"Alpharetta",1134,"2022-02-12","[]","6/8/2025, 1:04:25 PM"
1493,"Dunwoody/PTC",2774,"2022-02-12","[]","6/8/2025, 1:04:26 PM"
1492,"Buckhead",282,"2022-02-12","[]","6/8/2025, 1:04:25 PM"
1494,"East Cobb/Roswell",1892,"2022-02-12","[]","6/8/2025, 1:04:26 PM"
1501,"Woodstock",50,"2022-02-12","[]","6/8/2025, 1:04:26 PM"
1495,"Decatur",21,"2022-02-12","[]","6/8/2025, 1:04:26 PM"
1497,"Sandy Springs",325,"2022-02-12","[]","6/8/2025, 1:04:26 PM"
1499,"Snellville",105,"2022-02-12","[]","6/8/2025, 1:04:26 PM"
1502,"Groups - Main",0,"2022-02-12","[{"groupName":"Unnamed Groups","sandwichCount":1580}]","6/8/2025, 1:04:26 PM"
1498,"Intown/Druid Hills",112,"2022-02-12","[]","6/8/2025, 1:04:26 PM"
1484,"Dunwoody/PTC",2267,"2022-02-11","[]","6/8/2025, 1:04:25 PM"
1490,"Woodstock",39,"2022-02-11","[]","6/8/2025, 1:04:25 PM"
1482,"Alpharetta",867,"2022-02-11","[]","6/8/2025, 1:04:25 PM"
1485,"East Cobb/Roswell",2156,"2022-02-11","[]","6/8/2025, 1:04:25 PM"
1486,"East Cobb/Roswell",496,"2022-02-11","[]","6/8/2025, 1:04:25 PM"
1483,"Buckhead",125,"2022-02-11","[]","6/8/2025, 1:04:25 PM"
1489,"Snellville",125,"2022-02-11","[]","6/8/2025, 1:04:25 PM"
1487,"Sandy Springs",259,"2022-02-11","[]","6/8/2025, 1:04:25 PM"
1488,"Intown/Druid Hills",275,"2022-02-11","[]","6/8/2025, 1:04:25 PM"
1472,"Dunwoody/PTC",2068,"2022-02-10","[]","6/8/2025, 1:04:24 PM"
1478,"Snellville",125,"2022-02-10","[]","6/8/2025, 1:04:24 PM"
1477,"Intown/Druid Hills",237,"2022-02-10","[]","6/8/2025, 1:04:24 PM"
1471,"Oak Grove",145,"2022-02-10","[]","6/8/2025, 1:04:24 PM"
1476,"Sandy Springs",529,"2022-02-10","[]","6/8/2025, 1:04:24 PM"
1474,"Decatur",107,"2022-02-10","[]","6/8/2025, 1:04:24 PM"
1480,"Woodstock",131,"2022-02-10","[]","6/8/2025, 1:04:25 PM"
1473,"East Cobb/Roswell",1911,"2022-02-10","[]","6/8/2025, 1:04:24 PM"
1470,"Buckhead",616,"2022-02-10","[]","6/8/2025, 1:04:24 PM"
1469,"Alpharetta",1699,"2022-02-10","[]","6/8/2025, 1:04:24 PM"
1475,"East Cobb/Roswell",432,"2022-02-10","[]","6/8/2025, 1:04:24 PM"
1481,"Groups - Main",0,"2022-02-10","[{"groupName":"Unnamed Groups","sandwichCount":180}]","6/8/2025, 1:04:25 PM"
1459,"Buckhead",516,"2022-02-09","[]","6/8/2025, 1:04:23 PM"
1461,"Dunwoody/PTC",3471,"2022-02-09","[]","6/8/2025, 1:04:23 PM"
1465,"Intown/Druid Hills",90,"2022-02-09","[]","6/8/2025, 1:04:23 PM"
1460,"Oak Grove",61,"2022-02-09","[]","6/8/2025, 1:04:23 PM"
2865,"Peachtree Corners",344,"2022-02-09","[]","6/14/2025, 12:28:12 AM"
1466,"Snellville",150,"2022-02-09","[]","6/8/2025, 1:04:23 PM"
1458,"Alpharetta",2291,"2022-02-09","[]","6/8/2025, 1:04:23 PM"
1464,"Sandy Springs",253,"2022-02-09","[]","6/8/2025, 1:04:23 PM"
1468,"Groups - Main",0,"2022-02-09","[{"groupName":"Unnamed Groups","sandwichCount":1837}]","6/8/2025, 1:04:24 PM"
1463,"East Cobb/Roswell",432,"2022-02-09","[]","6/8/2025, 1:04:23 PM"
1462,"East Cobb/Roswell",1240,"2022-02-09","[]","6/8/2025, 1:04:23 PM"
1457,"Groups - Main",0,"2022-02-08","[{"groupName":"Unnamed Groups","sandwichCount":160}]","6/8/2025, 1:04:23 PM"
1450,"Dunwoody/PTC",1927,"2022-02-08","[]","6/8/2025, 1:04:22 PM"
1454,"Intown/Druid Hills",235,"2022-02-08","[]","6/8/2025, 1:04:22 PM"
1455,"Snellville",150,"2022-02-08","[]","6/8/2025, 1:04:23 PM"
1449,"Oak Grove",110,"2022-02-08","[]","6/8/2025, 1:04:22 PM"
1452,"East Cobb/Roswell",230,"2022-02-08","[]","6/8/2025, 1:04:22 PM"
1453,"Sandy Springs",330,"2022-02-08","[]","6/8/2025, 1:04:22 PM"
1451,"East Cobb/Roswell",1330,"2022-02-08","[]","6/8/2025, 1:04:22 PM"
1447,"Alpharetta",2291,"2022-02-08","[]","6/8/2025, 1:04:22 PM"
1448,"Buckhead",638,"2022-02-08","[]","6/8/2025, 1:04:22 PM"
1443,"East Cobb/Roswell",773,"2022-02-07","[]","6/8/2025, 1:04:22 PM"
1441,"Dunwoody/PTC",2844,"2022-02-07","[]","6/8/2025, 1:04:22 PM"
1444,"Sandy Springs",443,"2022-02-07","[]","6/8/2025, 1:04:22 PM"
1439,"Buckhead",486,"2022-02-07","[]","6/8/2025, 1:04:21 PM"
1446,"Snellville",80,"2022-02-07","[]","6/8/2025, 1:04:22 PM"
1445,"Intown/Druid Hills",102,"2022-02-07","[]","6/8/2025, 1:04:22 PM"
1442,"East Cobb/Roswell",1877,"2022-02-07","[]","6/8/2025, 1:04:22 PM"
1440,"Oak Grove",287,"2022-02-07","[]","6/8/2025, 1:04:21 PM"
1438,"Alpharetta",1054,"2022-02-07","[]","6/8/2025, 1:04:21 PM"
1433,"East Cobb/Roswell",1809,"2022-02-06","[]","6/8/2025, 1:04:21 PM"
1437,"Intown/Druid Hills",368,"2022-02-06","[]","6/8/2025, 1:04:21 PM"
1436,"Sandy Springs",364,"2022-02-06","[]","6/8/2025, 1:04:21 PM"
1431,"Oak Grove",391,"2022-02-06","[]","6/8/2025, 1:04:21 PM"
1435,"East Cobb/Roswell",249,"2022-02-06","[]","6/8/2025, 1:04:21 PM"
1432,"Dunwoody/PTC",3121,"2022-02-06","[]","6/8/2025, 1:04:21 PM"
1430,"Buckhead",1326,"2022-02-06","[]","6/8/2025, 1:04:21 PM"
1429,"Alpharetta",1569,"2022-02-06","[]","6/8/2025, 1:04:20 PM"
1434,"Decatur",68,"2022-02-06","[]","6/8/2025, 1:04:21 PM"
1421,"Alpharetta",1190,"2022-02-05","[]","6/8/2025, 1:04:20 PM"
1422,"Buckhead",422,"2022-02-05","[]","6/8/2025, 1:04:20 PM"
1428,"Intown/Druid Hills",304,"2022-02-05","[]","6/8/2025, 1:04:20 PM"
1427,"Sandy Springs",442,"2022-02-05","[]","6/8/2025, 1:04:20 PM"
1423,"Oak Grove",200,"2022-02-05","[]","6/8/2025, 1:04:20 PM"
1424,"Dunwoody/PTC",3564,"2022-02-05","[]","6/8/2025, 1:04:20 PM"
1425,"East Cobb/Roswell",1803,"2022-02-05","[]","6/8/2025, 1:04:20 PM"
1426,"East Cobb/Roswell",551,"2022-02-05","[]","6/8/2025, 1:04:20 PM"
1416,"East Cobb/Roswell",2311,"2022-02-04","[]","6/8/2025, 1:04:19 PM"
1414,"Buckhead",276,"2022-02-04","[]","6/8/2025, 1:04:19 PM"
1418,"East Cobb/Roswell",462,"2022-02-04","[]","6/8/2025, 1:04:20 PM"
1417,"Decatur",165,"2022-02-04","[]","6/8/2025, 1:04:20 PM"
1413,"Alpharetta",1801,"2022-02-04","[]","6/8/2025, 1:04:19 PM"
1419,"Sandy Springs",486,"2022-02-04","[]","6/8/2025, 1:04:20 PM"
1420,"Intown/Druid Hills",224,"2022-02-04","[]","6/8/2025, 1:04:20 PM"
1415,"Dunwoody/PTC",4550,"2022-02-04","[]","6/8/2025, 1:04:19 PM"
1404,"Alpharetta",2236,"2022-02-03","[]","6/8/2025, 1:04:18 PM"
1405,"Buckhead",335,"2022-02-03","[]","6/8/2025, 1:04:19 PM"
1407,"Dunwoody/PTC",2341,"2022-02-03","[]","6/8/2025, 1:04:19 PM"
1410,"East Cobb/Roswell",344,"2022-02-03","[]","6/8/2025, 1:04:19 PM"
1406,"Oak Grove",100,"2022-02-03","[]","6/8/2025, 1:04:19 PM"
1409,"Decatur",84,"2022-02-03","[]","6/8/2025, 1:04:19 PM"
1408,"East Cobb/Roswell",1861,"2022-02-03","[]","6/8/2025, 1:04:19 PM"
1411,"Sandy Springs",401,"2022-02-03","[]","6/8/2025, 1:04:19 PM"
1412,"Intown/Druid Hills",130,"2022-02-03","[]","6/8/2025, 1:04:19 PM"
1398,"Dunwoody/PTC",2478,"2022-02-02","[]","6/8/2025, 1:04:18 PM"
1395,"Alpharetta",974,"2022-02-02","[]","6/8/2025, 1:04:18 PM"
1403,"Intown/Druid Hills",185,"2022-02-02","[]","6/8/2025, 1:04:18 PM"
1397,"Oak Grove",239,"2022-02-02","[]","6/8/2025, 1:04:18 PM"
2864,"Peachtree Corners",252,"2022-02-02","[]","6/14/2025, 12:28:12 AM"
1396,"Buckhead",530,"2022-02-02","[]","6/8/2025, 1:04:18 PM"
1400,"Decatur",39,"2022-02-02","[]","6/8/2025, 1:04:18 PM"
1402,"Sandy Springs",120,"2022-02-02","[]","6/8/2025, 1:04:18 PM"
1401,"East Cobb/Roswell",252,"2022-02-02","[]","6/8/2025, 1:04:18 PM"
1399,"East Cobb/Roswell",2011,"2022-02-02","[]","6/8/2025, 1:04:18 PM"
1393,"East Cobb/Roswell",282,"2022-01-26","[]","6/8/2025, 1:04:18 PM"
1390,"Dunwoody/PTC",3975,"2022-01-26","[]","6/8/2025, 1:04:17 PM"
2863,"Peachtree Corners",282,"2022-01-26","[]","6/14/2025, 12:28:12 AM"
1391,"East Cobb/Roswell",2210,"2022-01-26","[]","6/8/2025, 1:04:17 PM"
1394,"Sandy Springs",755,"2022-01-26","[]","6/8/2025, 1:04:18 PM"
1389,"Alpharetta",842,"2022-01-26","[]","6/8/2025, 1:04:17 PM"
1392,"Decatur",28,"2022-01-26","[]","6/8/2025, 1:04:18 PM"
1386,"Decatur",566,"2022-01-19","[]","6/8/2025, 1:04:17 PM"
1384,"Dunwoody/PTC",2412,"2022-01-19","[]","6/8/2025, 1:04:17 PM"
1385,"East Cobb/Roswell",4109,"2022-01-19","[]","6/8/2025, 1:04:17 PM"
1387,"East Cobb/Roswell",351,"2022-01-19","[]","6/8/2025, 1:04:17 PM"
1388,"Sandy Springs",162,"2022-01-19","[]","6/8/2025, 1:04:17 PM"
1383,"Buckhead",263,"2022-01-19","[]","6/8/2025, 1:04:17 PM"
1382,"Alpharetta",649,"2022-01-19","[]","6/8/2025, 1:04:17 PM"
1379,"Dunwoody/PTC",5033,"2022-01-17","[]","6/8/2025, 1:04:17 PM"
1380,"East Cobb/Roswell",879,"2022-01-17","[]","6/8/2025, 1:04:17 PM"
1377,"Alpharetta",900,"2022-01-17","[]","6/8/2025, 1:04:16 PM"
1381,"Sandy Springs",513,"2022-01-17","[]","6/8/2025, 1:04:17 PM"
1378,"Buckhead",225,"2022-01-17","[]","6/8/2025, 1:04:16 PM"
1373,"Dunwoody/PTC",3293,"2022-01-05","[]","6/8/2025, 1:04:16 PM"
1372,"Alpharetta",438,"2022-01-05","[]","6/8/2025, 1:04:16 PM"
1374,"East Cobb/Roswell",1292,"2022-01-05","[]","6/8/2025, 1:04:16 PM"
1375,"East Cobb/Roswell",371,"2022-01-05","[]","6/8/2025, 1:04:16 PM"
2862,"Peachtree Corners",371,"2022-01-05","[]","6/14/2025, 12:28:12 AM"
1376,"Sandy Springs",1013,"2022-01-05","[]","6/8/2025, 1:04:16 PM"
1370,"Decatur",106,"2022-01-03","[]","6/8/2025, 1:04:16 PM"
1371,"Snellville",120,"2022-01-03","[]","6/8/2025, 1:04:16 PM"
1369,"Alpharetta",818,"2022-01-03","[]","6/8/2025, 1:04:16 PM"
1364,"Dunwoody/PTC",1890,"2021-12-15","[]","6/8/2025, 1:04:15 PM"
1363,"Oak Grove",103,"2021-12-15","[]","6/8/2025, 1:04:15 PM"
1366,"Decatur",80,"2021-12-15","[]","6/8/2025, 1:04:16 PM"
1368,"Sandy Springs",575,"2021-12-15","[]","6/8/2025, 1:04:16 PM"
1365,"East Cobb/Roswell",2214,"2021-12-15","[]","6/8/2025, 1:04:15 PM"
1367,"East Cobb/Roswell",558,"2021-12-15","[]","6/8/2025, 1:04:16 PM"
1362,"Alpharetta",868,"2021-12-15","[]","6/8/2025, 1:04:15 PM"
2861,"Peachtree Corners",558,"2021-12-15","[]","6/14/2025, 12:28:12 AM"
1359,"Decatur",530,"2021-12-08","[]","6/8/2025, 1:04:15 PM"
1357,"Dunwoody/PTC",2553,"2021-12-08","[]","6/8/2025, 1:04:15 PM"
1356,"Oak Grove",60,"2021-12-08","[]","6/8/2025, 1:04:15 PM"
1361,"Sandy Springs",850,"2021-12-08","[]","6/8/2025, 1:04:15 PM"
1355,"Alpharetta",939,"2021-12-08","[]","6/8/2025, 1:04:15 PM"
2860,"Peachtree Corners",307,"2021-12-08","[]","6/14/2025, 12:28:12 AM"
1358,"East Cobb/Roswell",1688,"2021-12-08","[]","6/8/2025, 1:04:15 PM"
1360,"East Cobb/Roswell",307,"2021-12-08","[]","6/8/2025, 1:04:15 PM"
